v_origem,v_destino,bairro,oneway,length,max_speed,num_lotes,casas,industrias,atracoes,comercios
2427,2951,Quartiere 1,True,125.51099999999998,25,4.0,6.0,1,0,1
2428,2949,Quartiere 1,True,20.25,25,2,3,0,0,1
2428,1486,Quartiere 1,True,41.16,25,2,3,0,0,1
2429,2430,Quartiere 1,False,46.898,25,2,3,0,0,1
2429,2427,Quartiere 1,True,33.716,25,2,3,0,0,1
2430,2950,Quartiere 1,True,57.257,25,2,3,0,0,1
2430,2429,Quartiere 1,False,46.898,25,2,3,0,0,1
2431,4890,Quartiere 1,False,17.929000000000002,25,2,3,0,0,1
2431,2436,Quartiere 1,True,52.974999999999994,25,2,3,0,0,1
2432,2433,Quartiere 1,True,121.769,25,4.0,4.0,1,0,3
2432,2847,Quartiere 1,False,81.375,25,3.0,5.0,0,0,1
2433,4890,Quartiere 1,False,7.998,25,2,3,0,0,1
2433,2434,Quartiere 1,True,18.924,25,2,3,0,0,1
2434,2432,Quartiere 1,True,109.116,25,3.0,5.0,0,0,1
2435,2432,Quartiere 1,True,67.489,25,2,3,0,0,1
2436,2435,Quartiere 1,True,144.354,25,6.0,8.0,1,1,2
2436,2421,Quartiere 1,True,53.137,25,2,4,0,0,0
2437,2723,Quartiere 1,True,43.675,25,2,3,0,0,1
2437,2417,Quartiere 1,True,81.027,25,3.0,5.0,0,0,1
2438,2851,Quartiere 1,True,3.427,25,2,4,0,0,0
2439,19,Quartiere 1,True,281.81600000000003,25,14.0,18.0,2,1,7
2439,2449,Quartiere 1,True,82.176,30.0,3.0,5.0,0,0,1
2440,2444,Quartiere 1,True,71.561,25,2,3,0,0,1
2440,2443,Quartiere 1,True,83.466,25,3.0,4.0,0,0,2
2441,1288,Quartiere 1,True,34.086,25,2,3,0,0,1
2441,1288,Quartiere 1,True,51.538000000000004,25,2,3,0,0,1
2442,849,Quartiere 1,True,140.796,25,4.0,6.0,1,0,1
2443,5726,Quartiere 1,True,23.445,25,2,3,0,0,1
2444,2725,Quartiere 1,True,49.666,25,2,3,0,0,1
2444,2439,Quartiere 1,True,136.10500000000002,25,5.0,6.0,1,0,3
2445,2443,Quartiere 1,True,84.978,25,2,3,0,0,1
2445,2444,Quartiere 1,True,83.607,25,2,3,0,0,1
2446,439,Quartiere 1,True,218.917,30.0,8.0,8.0,2,1,5
2446,2447,Quartiere 1,True,94.907,25,3.0,4.0,0,0,2
2447,2445,Quartiere 1,True,34.382000000000005,25,2,3,0,0,1
2448,2447,Quartiere 1,True,99.311,25,3.0,4.0,0,0,2
2448,5726,Quartiere 1,True,43.424,25,2,3,0,0,1
2449,2445,Quartiere 1,True,107.12200000000001,25,4.0,5.0,1,0,2
2449,2446,Quartiere 1,True,33.785,30.0,2,3,0,0,1
2450,2708,Quartiere 1,True,4.51,25,2,4,0,0,0
2450,2442,Quartiere 1,True,47.917,25,2,4,0,0,0
2451,2714,Quartiere 1,True,100.56300000000002,25,2,4,0,0,0
2451,2713,Quartiere 1,True,41.106,25,2,3,0,0,1
2452,1485,Quartiere 1,True,222.53600000000003,25,9.0,9.0,2,1,6
2452,2451,Quartiere 1,True,56.342,25,2,3,0,0,1
2453,2454,Quartiere 1,False,64.028,25,3.0,4.0,1,0,1
2453,3958,Quartiere 1,True,130.313,25,4.0,6.0,0,0,2
2453,1438,Quartiere 1,True,282.178,25,14.0,15.0,3,2,8
2454,2453,Quartiere 1,False,64.028,25,2,3,0,0,1
2455,3574,Quartiere 3,True,26.691,25,2,3,0,0,1
2455,636,Quartiere 3,False,129.043,25,3.0,4.0,0,0,2
2455,1642,Quartiere 3,False,120.84300000000002,25,5.0,7.0,1,0,2
2456,3598,Quartiere 3,True,70.864,25,3.0,4.0,0,0,2
2456,3941,Quartiere 3,False,142.82200000000003,25,5.0,6.0,1,0,3
2456,3595,Quartiere 3,False,83.399,25,2,3,0,0,1
2457,3937,Quartiere 3,False,61.675,25,2,3,0,0,1
2457,3941,Quartiere 3,False,97.053,25,4.0,6.0,1,0,1
2457,2459,Quartiere 3,False,116.864,25,3.0,5.0,0,0,1
2458,3945,Quartiere 3,True,325.817,25,12.0,13.0,4,1,6
2458,3940,Quartiere 3,False,200.43399999999997,25,6.0,8.0,1,0,3
2459,2460,Quartiere 3,True,54.99,25,2,4,0,0,0
2459,2457,Quartiere 3,False,116.864,25,4.0,5.0,1,0,2
2459,3940,Quartiere 3,False,77.988,25,2,3,0,0,1
2460,3938,Quartiere 3,False,64.971,25,3.0,4.0,0,0,2
2460,3937,Quartiere 3,False,120.267,25,4.0,5.0,1,0,2
2460,2165,Quartiere 3,True,50.994,25,2,4,0,0,0
2461,760,Quartiere 3,False,359.8539999999999,25,14.0,16.0,4,1,7
2461,2462,Quartiere 3,True,265.78900000000004,25,9.0,9.0,2,1,6
2462,5829,Quartiere 3,False,107.292,50.0,4.0,6.0,1,0,1
2462,5830,Quartiere 3,False,41.699,50.0,2,4,0,0,0
2463,2464,Quartiere 5,True,130.86100000000002,25,5.0,6.0,1,0,3
2463,2394,Quartiere 5,False,47.997,50.0,2,4,0,0,0
2463,2393,Quartiere 5,False,73.111,50.0,2,3,0,0,1
2464,6080,Quartiere 5,False,97.13900000000001,25,4.0,7.0,0,0,1
2464,6080,Quartiere 5,True,13.762999999999998,25,2,4,0,0,0
2465,2986,Quartiere 5,False,63.285000000000004,25,2,3,0,0,1
2465,2530,Quartiere 5,False,175.574,25,6.0,8.0,2,0,2
2466,2985,Quartiere 5,False,17.285,50.0,2,3,0,0,1
2466,2394,Quartiere 5,False,45.426,50.0,2,4,0,0,0
2467,2469,Quartiere 5,True,90.533,50.0,2,3,0,0,1
2467,2470,Quartiere 5,True,75.24499999999999,25,3.0,4.0,0,0,2
2468,3011,Quartiere 5,True,63.337999999999994,25,2,4,0,0,0
2468,3012,Quartiere 5,False,82.11099999999999,50.0,3.0,5.0,0,0,1
2468,2985,Quartiere 5,False,53.271,50.0,2,3,0,0,1
2469,5307,Quartiere 5,True,56.723,50.0,2,3,0,0,1
2470,2472,Quartiere 5,True,92.817,25,3.0,5.0,0,0,1
2471,2469,Quartiere 5,True,73.14699999999999,25,2,3,0,0,1
2471,2470,Quartiere 5,True,83.74300000000001,25,3.0,5.0,0,0,1
2472,2466,Quartiere 5,True,72.37100000000001,25,2,4,0,0,0
2472,3011,Quartiere 5,True,76.16600000000001,25,2,3,0,0,1
2473,3431,Quartiere 2,True,78.482,25,3.0,4.0,1,0,1
2473,2787,Quartiere 2,True,107.684,50.0,3.0,5.0,0,0,1
2486,2487,Quartiere 1,True,27.792,50.0,2,3,0,0,1
2487,1985,Quartiere 1,True,80.036,50.0,3.0,4.0,1,0,1
2488,1634,Quartiere 1,True,85.13100000000001,25,2,3,0,0,1
2488,2487,Quartiere 1,True,52.959,25,2,4,0,0,0
2489,5105,Quartiere 1,True,212.785,25,7.0,9.0,2,0,3
2489,1538,Quartiere 1,True,148.594,25,4.0,7.0,0,0,1
2489,5678,Quartiere 1,True,312.87200000000007,25,9.0,12.0,2,0,4
2490,4595,Quartiere 2,False,173.238,25,6.0,6.0,2,0,4
2490,3743,Quartiere 2,True,47.357000000000006,25,2,3,0,0,1
2491,3048,Quartiere 2,True,61.068999999999996,50.0,2,4,0,0,0
2492,1949,Quartiere 2,False,119.16300000000001,25,4.0,5.0,1,0,2
2492,2491,Quartiere 2,True,130.619,50.0,3.0,3.0,1,0,2
2493,5165,Quartiere 2,True,9.353,50.0,2,3,0,0,1
2494,1797,Quartiere 2,True,124.392,25,3.0,4.0,1,0,1
2494,2495,Quartiere 2,True,90.703,25,3.0,4.0,1,0,1
2495,5164,Quartiere 2,True,143.644,25,4.0,5.0,1,0,2
2496,3049,Quartiere 2,False,52.758,50.0,2,3,0,0,1
2496,1950,Quartiere 2,False,171.231,50.0,6.0,9.0,1,0,2
2496,1972,Quartiere 2,True,164.413,50.0,5.0,6.0,1,0,3
2497,2498,Quartiere 2,True,165.779,25,5.0,7.0,1,0,2
2497,2099,Quartiere 2,True,24.201999999999998,25,2,4,0,0,0
2498,1957,Quartiere 2,True,93.95599999999999,25,3.0,5.0,0,0,1
2498,4440,Quartiere 2,True,193.64700000000002,25,6.0,9.0,1,0,2
2499,1802,Quartiere 2,False,32.865,25,2,3,0,0,1
2499,2999,Quartiere 2,True,12.579,25,2,3,0,0,1
2499,120,Quartiere 2,False,111.39999999999999,25,4.0,5.0,1,0,2
2500,2503,Quartiere 2,False,113.26299999999999,30.0,3.0,5.0,0,0,1
2501,2503,Quartiere 2,False,297.16600000000005,30.0,9.0,11.0,3,0,4
2501,1776,Quartiere 2,False,491.3109999999999,25,17.0,17.0,5,2,10
2501,5851,Quartiere 2,False,84.86999999999999,25,2,4,0,0,0
2502,871,Quartiere 2,False,101.775,25,3.0,3.0,1,0,2
2503,2501,Quartiere 2,False,297.166,30.0,12.0,11.0,4,1,8
2503,2500,Quartiere 2,False,113.263,30.0,5.0,6.0,1,0,3
2503,178,Quartiere 2,True,219.925,30.0,7.0,9.0,1,1,3
2504,4716,Quartiere 2,True,67.703,30.0,3.0,4.0,1,0,1
2504,2511,Quartiere 2,False,206.611,25,9.0,8.0,3,1,6
2505,3819,Quartiere 2,False,97.66899999999998,25,2,3,0,0,1
2505,2506,Quartiere 2,False,63.323000000000015,30.0,2,4,0,0,0
2505,5765,Quartiere 2,False,44.115,25,2,3,0,0,1
2506,3821,Quartiere 2,False,214.618,25,9.0,10.0,2,1,5
2506,2505,Quartiere 2,False,63.32300000000001,30.0,2,3,0,0,1
2506,4716,Quartiere 2,False,7.594,30.0,2,4,0,0,0
2507,2508,Quartiere 2,True,13.882,25,2,4,0,0,0
2507,2510,Quartiere 2,True,86.138,25,2,3,0,0,1
2508,2504,Quartiere 2,True,121.888,30.0,4.0,5.0,1,0,2
2509,178,Quartiere 2,False,375.14,30.0,16.0,16.0,3,3,10
2509,2510,Quartiere 2,True,17.362,30.0,2,3,0,0,1
2510,2508,Quartiere 2,True,77.369,30.0,2,3,0,0,1
2511,2504,Quartiere 2,False,206.611,25,5.0,7.0,1,0,2
2512,2141,Quartiere 2,True,105.15799999999999,25,4.0,7.0,0,0,1
2512,2514,Quartiere 2,False,64.589,25,3.0,4.0,1,0,1
2513,5622,Quartiere 2,False,33.67,25,2,4,0,0,0
2513,2512,Quartiere 2,True,125.146,25,3.0,4.0,1,0,1
2514,2512,Quartiere 2,False,64.589,25,2,3,0,0,1
2515,2762,Quartiere 5,True,168.82,25,5.0,6.0,1,0,3
2515,1566,Quartiere 5,True,158.691,25,5.0,6.0,1,0,3
2516,2517,Quartiere 5,False,111.844,25,4.0,5.0,1,0,2
2517,1333,Quartiere 5,False,101.13799999999999,50.0,3.0,5.0,0,0,1
2517,1916,Quartiere 5,False,51.814,50.0,2,4,0,0,0
2517,2516,Quartiere 5,False,111.844,25,4.0,5.0,1,0,2
2518,2119,Quartiere 1,False,9.803,25,2,4,0,0,0
2518,2127,Quartiere 1,False,100.016,25,4.0,6.0,1,0,1
2518,5439,Quartiere 1,True,315.659,50.0,12.0,11.0,4,1,8
2519,2997,Quartiere 5,True,47.822,50.0,2,3,0,0,1
2520,1347,Quartiere 5,True,79.033,50.0,2,3,0,0,1
2520,5733,Quartiere 5,True,123.69800000000001,50.0,4.0,5.0,1,0,2
2521,2522,Quartiere 5,False,115.18999999999998,25,3.0,4.0,1,0,1
2522,2521,Quartiere 5,False,115.19,25,3.0,4.0,1,0,1
2522,2534,Quartiere 5,False,156.12700000000004,25,4.0,6.0,0,0,2
2522,4241,Quartiere 5,False,58.709999999999994,25,2,4,0,0,0
2530,731,Quartiere 5,False,97.698,25,4.0,6.0,1,0,1
2530,2465,Quartiere 5,False,175.57399999999998,25,5.0,7.0,1,0,2
2530,5617,Quartiere 1,False,168.017,50.0,7.0,8.0,1,1,4
2531,5579,Quartiere 5,False,2.941,50.0,2,3,0,0,1
2531,4548,Quartiere 5,False,348.905,25,14.0,15.0,3,1,9
2531,6109,Quartiere 5,False,47.358000000000004,25,2,4,0,0,0
2531,732,Quartiere 5,False,148.47199999999998,50.0,5.0,6.0,1,0,3
2533,182,Quartiere 5,False,630.207,25,19.0,15.0,6,3,14
2533,2532,Quartiere 5,True,172.838,25,8.0,10.0,1,1,4
2534,2535,Quartiere 5,False,81.707,25,2,4,0,0,0
2534,628,Quartiere 5,False,137.49200000000002,25,5.0,7.0,1,0,2
2534,2522,Quartiere 5,False,156.12700000000004,25,7.0,7.0,2,0,5
2535,2534,Quartiere 5,False,81.70700000000002,25,2,3,0,0,1
2536,627,Quartiere 5,True,27.393,25,2,4,0,0,0
2536,2537,Quartiere 5,False,89.06200000000001,25,4.0,5.0,1,0,2
2537,2540,Quartiere 5,False,28.02,25,2,3,0,0,1
2537,2538,Quartiere 5,False,47.261,25,2,3,0,0,1
2537,2536,Quartiere 5,False,89.062,25,4.0,5.0,1,0,2
2538,2537,Quartiere 5,False,47.261,25,2,3,0,0,1
2538,2540,Quartiere 5,False,75.07300000000001,25,3.0,3.0,1,0,2
2538,2539,Quartiere 5,False,28.215000000000003,25,2,3,0,0,1
2539,627,Quartiere 5,False,12.588,50.0,2,4,0,0,0
2539,2538,Quartiere 5,False,28.215000000000003,25,2,3,0,0,1
2539,2133,Quartiere 5,False,151.356,50.0,5.0,7.0,1,0,2
2540,2537,Quartiere 5,False,28.02,25,2,3,0,0,1
2540,2538,Quartiere 5,False,75.073,25,3.0,4.0,1,0,1
2540,2541,Quartiere 5,False,59.208,25,2,3,0,0,1
2541,2540,Quartiere 5,False,59.208,25,2,4,0,0,0
2542,4873,Quartiere 5,False,28.131,25,2,3,0,0,1
2542,2399,Quartiere 5,False,36.523,25,2,3,0,0,1
2542,2543,Quartiere 5,False,93.773,25,3.0,5.0,0,0,1
2543,2542,Quartiere 5,False,93.773,25,2,3,0,0,1
2544,5920,Quartiere 5,True,39.049,25,2,3,0,0,1
2544,5921,Quartiere 5,True,25.082,25,2,3,0,0,1
2545,401,Quartiere 5,True,41.885999999999996,50.0,2,4,0,0,0
2545,2376,Quartiere 5,True,31.311,25,2,3,0,0,1
2546,633,Quartiere 5,True,177.526,50.0,7.0,9.0,2,0,3
2547,322,Quartiere 5,True,7.38,25,2,3,0,0,1
2547,2546,Quartiere 5,True,560.174,50.0,20.0,21.0,5,2,12
2548,2547,Quartiere 5,True,38.766999999999996,50.0,2,3,0,0,1
2548,2556,Quartiere 5,True,29.849,25,2,3,0,0,1
2549,2550,Quartiere 5,True,209.42399999999998,25,8.0,11.0,1,1,3
2550,2551,Quartiere 5,True,27.337,25,2,3,0,0,1
2551,2552,Quartiere 5,True,193.63299999999998,25,5.0,7.0,1,0,2
2551,2561,Quartiere 5,True,20.019000000000002,25,2,3,0,0,1
2552,6081,Quartiere 5,True,26.217000000000002,25,2,3,0,0,1
2552,6087,Quartiere 5,True,221.113,25,6.0,7.0,2,0,3
2553,2556,Quartiere 5,False,23.709,25,2,3,0,0,1
2553,2559,Quartiere 5,True,255.649,25,11.0,14.0,2,1,5
2554,2362,Quartiere 5,True,38.173,25,2,3,0,0,1
2554,2555,Quartiere 5,True,54.28,25,2,4,0,0,0
2555,2546,Quartiere 5,True,64.548,25,2,3,0,0,1
2556,2553,Quartiere 5,False,23.709,25,2,3,0,0,1
2556,2547,Quartiere 5,True,29.787000000000006,25,2,4,0,0,0
2557,4879,Quartiere 5,True,29.365000000000002,50.0,2,4,0,0,0
2558,4454,Quartiere 5,False,43.104,50.0,2,3,0,0,1
2559,2554,Quartiere 5,True,241.623,25,10.0,10.0,3,1,6
2559,2560,Quartiere 5,False,131.39700000000002,25,4.0,5.0,1,0,2
2560,2559,Quartiere 5,False,131.39700000000002,25,5.0,7.0,1,0,2
2561,2548,Quartiere 5,True,292.28499999999997,50.0,11.0,11.0,2,1,8
2561,316,Quartiere 5,True,7.0200000000000005,25,2,4,0,0,0
2562,297,Quartiere 5,False,6.572,25,2,3,0,0,1
2562,296,Quartiere 5,True,26.515,50.0,2,4,0,0,0
2563,1440,Quartiere 5,False,10.764,50.0,2,3,0,0,1
2563,5526,Quartiere 5,True,38.447,50.0,2,3,0,0,1
2563,2584,Quartiere 5,False,370.95900000000006,50.0,16.0,19.0,4,1,8
2564,2666,Quartiere 5,True,227.429,25,10.0,10.0,3,1,6
2564,2565,Quartiere 5,True,254.985,25,12.0,13.0,4,2,5
2565,4964,Quartiere 5,True,314.40999999999997,50.0,11.0,14.0,2,1,5
2566,2567,Quartiere 5,True,103.096,25,3.0,4.0,1,0,1
2566,2565,Quartiere 5,True,343.129,25,11.0,10.0,3,1,8
2567,3694,Quartiere 5,True,266.90799999999996,25,7.0,7.0,2,0,5
2568,137,Quartiere 1,False,12.366,25,2,4,0,0,0
2568,2422,Quartiere 1,True,98.26,25,2,3,0,0,1
2568,2569,Quartiere 1,True,70.37700000000001,25,2,3,0,0,1
2569,2850,Quartiere 1,True,85.365,25,2,3,0,0,1
2570,1906,Quartiere 1,True,183.282,25,5.0,7.0,1,0,2
2570,407,Quartiere 1,True,85.86,25,2,4,0,0,0
2571,2738,Quartiere 1,True,28.923000000000002,25,2,3,0,0,1
2571,2298,Quartiere 1,True,21.801000000000002,25,2,3,0,0,1
2572,4917,Quartiere 1,True,121.783,50.0,4.0,5.0,1,0,2
2572,5049,Quartiere 1,False,21.389999999999997,25,2,3,0,0,1
2573,280,Quartiere 5,True,651.1310000000001,25,28.0,27.0,6,2,21
2574,1166,Quartiere 5,True,100.618,25,3.0,4.0,0,0,2
2574,2118,Quartiere 5,True,99.849,25,3.0,5.0,0,0,1
2575,4308,Quartiere 5,False,53.153000000000006,25,2,4,0,0,0
2576,1577,Quartiere 5,True,52.057,25,2,3,0,0,1
2576,1575,Quartiere 5,True,42.732,25,2,4,0,0,0
2577,2321,Quartiere 5,True,25.185,25,2,3,0,0,1
2577,2578,Quartiere 5,True,464.195,25,23.0,17.0,8,4,17
2578,471,Quartiere 5,False,176.027,25,8.0,11.0,2,0,3
2579,4819,Quartiere 5,False,33.462999999999994,25,2,4,0,0,0
2579,2582,Quartiere 5,True,36.591,50.0,2,3,0,0,1
2580,2579,Quartiere 5,True,106.896,25,4.0,5.0,1,0,2
2580,5431,Quartiere 5,False,183.43800000000002,25,6.0,7.0,2,0,3
2580,5366,Quartiere 5,False,115.818,25,4.0,6.0,0,0,2
2581,5429,Quartiere 5,False,24.631,50.0,2,3,0,0,1
2581,2320,Quartiere 5,False,46.650000000000006,50.0,2,3,0,0,1
2582,3534,Quartiere 5,True,7.718,50.0,2,3,0,0,1
2583,2573,Quartiere 5,True,389.98199999999997,25,16.0,19.0,3,2,8
2583,5749,Quartiere 5,False,99.95500000000001,25,4.0,6.0,0,0,2
2584,2563,Quartiere 5,False,370.95900000000006,50.0,17.0,20.0,3,1,10
2585,748,Quartiere 5,False,143.80599999999998,50.0,4.0,6.0,1,0,1
2586,2588,Quartiere 5,True,25.801,25,2,4,0,0,0
2586,2591,Quartiere 5,False,148.57399999999998,25,5.0,7.0,1,0,2
2587,2385,Quartiere 5,False,157.737,25,6.0,7.0,2,1,2
2587,2588,Quartiere 5,False,44.984,25,2,3,0,0,1
2587,2586,Quartiere 5,True,51.54899999999999,25,2,3,0,0,1
2588,2587,Quartiere 5,False,44.983999999999995,25,2,3,0,0,1
2588,4006,Quartiere 5,False,11.643,25,2,3,0,0,1
2589,2590,Quartiere 5,False,73.6,25,2,3,0,0,1
2589,2590,Quartiere 5,False,162.34900000000005,25,6.0,7.0,1,0,4
2589,2591,Quartiere 5,False,115.93399999999998,25,3.0,5.0,0,0,1
2590,2589,Quartiere 5,False,73.6,25,2,4,0,0,0
2590,2589,Quartiere 5,False,162.34900000000002,25,7.0,8.0,1,0,5
2590,5362,Quartiere 5,False,73.882,25,2,3,0,0,1
2591,2589,Quartiere 5,False,115.934,25,5.0,7.0,1,0,2
2591,748,Quartiere 5,False,89.47000000000001,25,3.0,3.0,1,0,2
2591,2586,Quartiere 5,False,148.57399999999998,25,6.0,7.0,1,0,4
2592,5805,Quartiere 5,True,34.496,25,2,3,0,0,1
2592,499,Quartiere 5,False,44.313,25,2,3,0,0,1
2593,2592,Quartiere 5,True,292.944,25,11.0,12.0,2,1,7
2593,2384,Quartiere 5,True,111.046,25,5.0,6.0,1,0,3
2594,4558,Quartiere 5,False,191.065,25,5.0,7.0,1,0,2
2594,2736,Quartiere 5,True,510.59400000000005,25,24.0,21.0,8,2,17
2594,515,Quartiere 5,False,109.235,25,3.0,4.0,0,0,2
2595,2615,Quartiere 5,True,32.988,25,2,3,0,0,1
2596,5172,Quartiere 5,True,21.976,25,2,3,0,0,1
2596,3039,Quartiere 5,False,297.261,25,9.0,11.0,2,1,4
2596,578,Quartiere 5,False,71.92999999999999,25,3.0,4.0,1,0,1
2597,4618,Quartiere 5,True,167.005,25,7.0,8.0,1,1,4
2597,969,Quartiere 5,False,71.513,25,2,3,0,0,1
2598,6066,Quartiere 5,True,65.28699999999999,50.0,2,4,0,0,0
2598,4304,Quartiere 5,False,313.03200000000004,50.0,13.0,14.0,4,1,7
2599,2598,Quartiere 5,True,64.684,50.0,2,4,0,0,0
2599,6066,Quartiere 5,True,30.343999999999998,50.0,2,3,0,0,1
2600,2601,Quartiere 5,False,129.968,25,3.0,5.0,0,0,1
2601,2600,Quartiere 5,False,129.968,25,4.0,6.0,0,0,2
2601,2607,Quartiere 5,False,94.08500000000001,50.0,2,4,0,0,0
2601,3042,Quartiere 5,False,147.31899999999996,50.0,4.0,7.0,0,0,1
2602,2601,Quartiere 5,True,103.18199999999999,25,4.0,6.0,0,0,2
2602,2608,Quartiere 5,True,136.58,25,6.0,8.0,1,1,2
2603,2604,Quartiere 5,False,39.866,25,2,3,0,0,1
2604,2603,Quartiere 5,False,39.866,25,2,3,0,0,1
2604,912,Quartiere 5,False,82.615,25,3.0,4.0,1,0,1
2604,2605,Quartiere 5,False,121.106,25,4.0,6.0,1,0,1
2605,2606,Quartiere 5,False,57.475,25,2,3,0,0,1
2605,2604,Quartiere 5,False,121.106,25,4.0,6.0,1,0,1
2605,2607,Quartiere 5,False,76.323,25,2,3,0,0,1
2605,2968,Quartiere 5,False,45.305,25,2,3,0,0,1
2606,2605,Quartiere 5,False,57.475,25,2,3,0,0,1
2607,2605,Quartiere 5,False,76.32300000000001,25,3.0,4.0,1,0,1
2607,912,Quartiere 5,False,133.594,50.0,4.0,6.0,1,0,1
2607,2601,Quartiere 5,False,94.085,50.0,2,4,0,0,0
2608,2609,Quartiere 5,False,66.533,25,3.0,4.0,0,0,2
2608,911,Quartiere 5,True,99.808,25,4.0,5.0,1,0,2
2609,2608,Quartiere 5,False,66.533,25,2,3,0,0,1
2610,3530,Quartiere 5,False,53.596999999999994,25,2,3,0,0,1
2611,519,Quartiere 5,True,32.174,25,2,3,0,0,1
2611,3530,Quartiere 5,False,48.654,25,2,3,0,0,1
2611,3042,Quartiere 5,False,31.453,25,2,4,0,0,0
2612,3043,Quartiere 5,True,37.254,25,2,3,0,0,1
2613,3027,Quartiere 5,False,49.731,25,2,3,0,0,1
2613,3029,Quartiere 5,True,328.757,25,9.0,11.0,1,1,5
2614,2618,Quartiere 5,True,42.106,25,2,3,0,0,1
2614,3697,Quartiere 5,False,47.79899999999999,50.0,2,3,0,0,1
2614,2617,Quartiere 5,False,109.23400000000001,50.0,5.0,7.0,1,0,2
2615,2619,Quartiere 5,True,32.259,25,2,3,0,0,1
2615,3027,Quartiere 5,False,22.487000000000002,25,2,4,0,0,0
2616,2617,Quartiere 5,True,36.838,25,2,3,0,0,1
2617,983,Quartiere 5,False,247.053,25,9.0,9.0,2,1,6
2617,2614,Quartiere 5,False,109.234,50.0,3.0,4.0,1,0,1
2617,518,Quartiere 5,False,92.576,50.0,4.0,5.0,1,0,2
2618,2621,Quartiere 5,True,90.826,25,4.0,5.0,1,0,2
2618,2622,Quartiere 5,True,45.75900000000001,25,2,3,0,0,1
2619,2620,Quartiere 5,False,36.809,25,2,4,0,0,0
2619,2616,Quartiere 5,True,81.089,25,3.0,5.0,0,0,1
2620,2619,Quartiere 5,False,36.809,25,2,4,0,0,0
2620,2621,Quartiere 5,False,40.68600000000001,25,2,3,0,0,1
2620,2622,Quartiere 5,True,89.866,25,2,3,0,0,1
2621,2613,Quartiere 5,True,35.06,25,2,3,0,0,1
2621,2620,Quartiere 5,False,40.68600000000001,25,2,3,0,0,1
2622,2616,Quartiere 5,True,49.033,25,2,3,0,0,1
2623,254,Quartiere 5,False,8.425,25,2,3,0,0,1
2623,2629,Quartiere 5,False,40.894999999999996,25,2,3,0,0,1
2624,261,Quartiere 5,True,23.385,25,2,3,0,0,1
2624,262,Quartiere 5,True,5.277,25,2,3,0,0,1
2625,2631,Quartiere 5,True,145.29299999999998,25,6.0,7.0,1,1,3
2625,2626,Quartiere 5,False,85.839,25,3.0,4.0,0,0,2
2626,2627,Quartiere 5,False,106.852,25,3.0,4.0,1,0,1
2626,2625,Quartiere 5,False,85.83899999999998,25,2,3,0,0,1
2626,254,Quartiere 5,True,204.503,25,5.0,6.0,1,0,3
2627,2695,Quartiere 5,False,20.676,25,2,3,0,0,1
2627,2626,Quartiere 5,False,106.852,25,3.0,5.0,0,0,1
2627,2694,Quartiere 5,True,107.311,25,3.0,5.0,0,0,1
2628,2625,Quartiere 5,True,98.631,25,4.0,6.0,1,0,1
2628,2630,Quartiere 5,True,140.927,25,4.0,6.0,1,0,1
2629,2628,Quartiere 5,True,150.452,25,7.0,9.0,1,0,4
2629,2623,Quartiere 5,False,40.894999999999996,25,2,3,0,0,1
2629,518,Quartiere 5,False,92.54899999999999,25,2,3,0,0,1
2630,517,Quartiere 5,True,88.035,50.0,3.0,5.0,0,0,1
2631,2642,Quartiere 5,True,137.716,25,4.0,5.0,1,0,2
2631,2632,Quartiere 5,True,90.48800000000001,50.0,4.0,5.0,1,0,2
2632,2630,Quartiere 5,True,8.193,50.0,2,4,0,0,0
2632,2633,Quartiere 5,False,106.296,25,4.0,6.0,0,0,2
2633,2632,Quartiere 5,False,106.296,25,4.0,6.0,0,0,2
2634,2636,Quartiere 5,False,20.293,25,2,4,0,0,0
2634,2639,Quartiere 5,True,98.941,50.0,3.0,4.0,1,0,1
2635,5411,Quartiere 5,True,55.248,25,2,3,0,0,1
2635,2636,Quartiere 5,False,53.994,25,2,4,0,0,0
2636,5411,Quartiere 5,True,15.755,25,2,4,0,0,0
2636,2634,Quartiere 5,False,20.293,25,2,3,0,0,1
2636,2635,Quartiere 5,False,53.994,25,2,4,0,0,0
2637,2640,Quartiere 5,False,43.728,25,2,4,0,0,0
2637,2636,Quartiere 5,True,57.877,25,2,4,0,0,0
2637,2641,Quartiere 5,False,163.86,25,7.0,9.0,2,0,3
2638,2641,Quartiere 5,True,65.797,25,2,3,0,0,1
2638,3453,Quartiere 5,True,32.674,25,2,3,0,0,1
2639,2631,Quartiere 5,True,91.251,50.0,3.0,4.0,0,0,2
2639,2640,Quartiere 5,False,60.201,25,2,3,0,0,1
2640,2637,Quartiere 5,False,43.728,25,2,3,0,0,1
2640,2639,Quartiere 5,False,60.201,25,2,3,0,0,1
2640,2643,Quartiere 5,True,162.689,25,6.0,5.0,2,1,4
2641,2637,Quartiere 5,False,163.85999999999999,25,8.0,9.0,3,1,3
2641,2643,Quartiere 5,True,45.903000000000006,25,2,3,0,0,1
2642,2644,Quartiere 5,True,104.30300000000001,25,4.0,6.0,1,0,1
2643,2642,Quartiere 5,True,54.036,25,2,3,0,0,1
2644,2638,Quartiere 5,True,25.394,25,2,3,0,0,1
2645,2644,Quartiere 5,True,272.494,25,8.0,9.0,1,1,5
2645,517,Quartiere 5,True,80.342,25,2,4,0,0,0
2646,2647,Quartiere 5,True,14.435,25,2,4,0,0,0
